,X1,X1_1,Date,Hour,Species,Sex,Body_length,Body_temp,Body_temp_tc,Ta,Ts,Substrate,Direction,Solar_rad,Wind_speed,Tex,Tex_s,Tex_tc,Tex_tcs,Jul_day,Hours,Day_mins,Months,Date_mins
1,1,1,1.08.2018,09:53:00,Parvilacerta_parva,M,127.7,34.9,20.3,22,27,soil,S,733,3.4,12.9,7.9,-1.7,-6.7,213,9,593,8,305873
2,2,2,1.08.2018,09:56:00,Parvilacerta_parva,F,118.4,34.3,25.1,22,29.6,soil,S,702,3.6,12.3,4.7,3.1,-4.5,213,9,596,8,305876
3,3,3,1.08.2018,10:02:00,Parvilacerta_parva,F,123.4,37.6,20.4,22,31,soil,S,790,3.6,15.6,6.6,-1.6,-10.6,213,10,602,8,305882
4,4,4,1.08.2018,10:07:00,Parvilacerta_parva,M,111.2,32.1,30.4,22,26.5,soil,S,689,5.3,10.1,5.6,8.4,3.9,213,10,607,8,305887
5,5,5,1.08.2018,10:13:00,Parvilacerta_parva,M,64.6,34.4,26.9,22,29.8,soil,S,637,3.1,12.4,4.6,4.9,-2.9,213,10,613,8,305893
6,6,6,1.08.2018,10:19:00,Parvilacerta_parva,F,144.8,35.3,25.6,22,32.3,grass,S,760,3.6,13.3,3,3.6,-6.7,213,10,619,8,305899
7,7,7,1.08.2018,10:24:00,Parvilacerta_parva,J,152.5,40,27.1,22,33.1,soil,S,859,5.8,18,6.9,5.1,-6,213,10,624,8,305904
8,8,8,1.08.2018,10:29:00,Parvilacerta_parva,M,151.5,34.7,27.7,22,34.4,soil,S,666,6.1,12.7,0.3,5.7,-6.7,213,10,629,8,305909
9,9,9,1.08.2018,10:35:00,Parvilacerta_parva,F,143.1,34,25.9,22,30.5,soil,S,701,6.8,12,3.5,3.9,-4.6,213,10,635,8,305915
10,10,10,1.08.2018,10:43:00,Parvilacerta_parva,F,123.1,36,29.8,22,30.9,soil,S,591,5.9,14,5.1,7.8,-1.1,213,10,643,8,305923
11,11,11,1.08.2018,10:46:00,Parvilacerta_parva,F,115.3,39.2,22,22,28.3,soil,SE,761,5.6,17.2,10.9,0,-6.3,213,10,646,8,305926
12,12,12,1.08.2018,10:51:00,Parvilacerta_parva,M,135.4,35,22.5,22,30.5,soil,SE,632,2,13,4.5,0.5,-8,213,10,651,8,305931
13,13,13,1.08.2018,10:53:00,Parvilacerta_parva,M,152.7,33.1,25.9,22,28.8,soil,SE,617,4.9,11.1,4.3,3.9,-2.9,213,10,653,8,305933
14,14,14,1.08.2018,10:56:00,Parvilacerta_parva,M,141.9,33.6,24.2,23,27,grass,SE,682,7.2,10.6,6.6,1.2,-2.8,213,10,656,8,305936
15,15,15,1.08.2018,11:00:00,Parvilacerta_parva,F,108.7,35.8,23.1,23,32.8,soil,SE,703,6.2,12.8,3,0.1,-9.7,213,11,660,8,305940
16,16,16,1.08.2018,13:35:00,Lacerta_diplochondrodes,M,329.7,30,33.1,25,29.7,grass,SW,748,4.8,5,0.3,8.1,3.4,213,13,815,8,306095
17,17,17,1.08.2018,14:04:00,Lacerta_diplochondrodes,M,308.4,32.5,30.5,25,33.1,grass,SW,738,5.4,7.5,-0.6,5.5,-2.6,213,14,844,8,306124
18,18,18,1.08.2018,14:34:00,Lacerta_diplochondrodes,F,330.7,30.4,26.7,25,32.7,grass,SW,791,3.6,5.4,-2.3,1.7,-6,213,14,874,8,306154
19,19,19,1.08.2018,14:57:00,Lacerta_diplochondrodes,F,333.5,32.3,32.7,25,30.5,soil,SW,742,3.9,7.3,1.8,7.7,2.2,213,14,897,8,306177
20,20,20,1.08.2018,15:09:00,Lacerta_diplochondrodes,F,329.5,29.8,32,25,30.4,grass,SW,669,5.3,4.8,-0.6,7,1.6,213,15,909,8,306189
21,21,21,1.08.2018,15:35:00,Lacerta_diplochondrodes,M,347.2,33.8,32.3,26,32.4,grass,SW,670,3.6,7.8,1.4,6.3,-0.1,213,15,935,8,306215
22,22,22,1.08.2018,16:03:00,Lacerta_diplochondrodes,M,345.7,33.9,33.7,26,31.1,grass,SW,637,4.5,7.9,2.8,7.7,2.6,213,16,963,8,306243
23,23,23,1.08.2018,16:34:00,Lacerta_diplochondrodes,M,345.8,33.3,34.8,26,29,soil,SW,756,4.9,7.3,4.3,8.8,5.8,213,16,994,8,306274
24,24,24,1.08.2018,17:06:00,Lacerta_diplochondrodes,F,359,31.6,28.5,26,31.3,soil,SW,736,3.1,5.6,0.3,2.5,-2.8,213,17,1026,8,306306
25,25,25,1.08.2018,17:33:00,Lacerta_diplochondrodes,F,302.6,31.7,30.7,26,33.2,grass,SW,748,4.5,5.7,-1.5,4.7,-2.5,213,17,1053,8,306333
26,26,26,1.09.2018,14:20:00,Lacerta_diplochondrodes,F,368.5,31.6,29.9,28,30.6,grass,S,686,7.7,3.6,1,1.9,-0.7,244,14,860,9,350780
27,27,27,1.09.2018,14:50:00,Lacerta_diplochondrodes,F,280.6,30.7,31.2,28,28.2,grass,S,732,4.6,2.7,2.5,3.2,3,244,14,890,9,350810
28,28,28,1.09.2018,15:05:00,Lacerta_diplochondrodes,M,337.1,33.2,27.7,27,28.2,grass,S,721,9.3,6.2,5,0.7,-0.5,244,15,905,9,350825
29,29,29,1.09.2018,15:08:00,Parvilacerta_parva,F,136,33.2,37.5,29,36.9,grass,SE,632,3,4.2,-3.7,8.5,0.6,244,15,908,9,350828
30,30,30,1.09.2018,15:11:00,Parvilacerta_parva,F,116.9,38,32.4,29,34.9,soil,S,742,6.7,9,3.1,3.4,-2.5,244,15,911,9,350831
31,31,31,1.09.2018,15:16:00,Lacerta_diplochondrodes,M,284.5,29.6,31.6,27,29.5,soil,S,628,5.1,2.6,0.1,4.6,2.1,244,15,916,9,350836
32,32,32,1.09.2018,15:20:00,Parvilacerta_parva,F,106.4,33.7,31.2,29,32.2,soil,S,486,0.4,4.7,1.5,2.2,-1,244,15,920,9,350840
33,33,33,1.09.2018,15:24:00,Parvilacerta_parva,M,126.8,34.5,35.6,29,31.2,grass,S,803,6.9,5.5,3.3,6.6,4.4,244,15,924,9,350844
34,34,34,1.09.2018,15:26:00,Parvilacerta_parva,M,110.2,36.2,32.6,29,32.2,grass,S,727,3.3,7.2,4,3.6,0.4,244,15,926,9,350846
35,35,35,1.09.2018,15:27:00,Lacerta_diplochondrodes,F,394.4,37.4,23.8,27,31.1,soil,S,730,8.3,10.4,6.3,-3.2,-7.3,244,15,927,9,350847
36,36,36,1.09.2018,15:30:00,Parvilacerta_parva,F,107.3,33.9,37.9,29,32.8,grass,S,506,5.9,4.9,1.1,8.9,5.1,244,15,930,9,350850
37,37,37,1.09.2018,15:34:00,Parvilacerta_parva,M,127.4,37.5,37,29,30.5,grass,S,898,0.4,8.5,7,8,6.5,244,15,934,9,350854
38,38,38,1.09.2018,15:38:00,Parvilacerta_parva,M,94.3,37.6,36.3,29,34.6,grass,S,647,2,8.6,3,7.3,1.7,244,15,938,9,350858
39,39,39,1.09.2018,15:41:00,Parvilacerta_parva,F,122.7,35.8,31.9,29,39.1,grass,S,802,1.9,6.8,-3.3,2.9,-7.2,244,15,941,9,350861
40,40,40,1.09.2018,15:45:00,Lacerta_diplochondrodes,M,370,32.7,35.5,26,30.8,grass,S,600,7.3,6.7,1.9,9.5,4.7,244,15,945,9,350865
41,41,41,1.09.2018,15:46:00,Parvilacerta_parva,F,112.5,35.5,32.8,29,35.9,grass,S,873,0.3,6.5,-0.4,3.8,-3.1,244,15,946,9,350866
42,42,42,1.09.2018,15:51:00,Parvilacerta_parva,M,122.1,33.9,29.2,28,33.3,grass,S,638,3.8,5.9,0.6,1.2,-4.1,244,15,951,9,350871
43,43,43,1.09.2018,15:56:00,Parvilacerta_parva,M,119.7,34,35.6,28,33.2,grass,S,678,4.8,6,0.8,7.6,2.4,244,15,956,9,350876
44,44,44,1.09.2018,16:00:00,Lacerta_diplochondrodes,F,359.3,31.1,33.6,25,31.4,grass,S,737,5.2,6.1,-0.3,8.6,2.2,244,16,960,9,350880
45,45,45,1.09.2018,16:02:00,Parvilacerta_parva,M,83.8,34.2,36.9,28,33.2,soil,S,527,1.3,6.2,1,8.9,3.7,244,16,962,9,350882
46,46,46,1.09.2018,16:08:00,Parvilacerta_parva,F,128.9,37.5,35.6,28,31.8,grass,S,567,2.6,9.5,5.7,7.6,3.8,244,16,968,9,350888
47,47,47,1.09.2018,16:13:00,Parvilacerta_parva,F,92.4,33.7,31.4,28,33.6,grass,S,797,2.8,5.7,0.1,3.4,-2.2,244,16,973,9,350893
48,48,48,1.09.2018,16:40:00,Lacerta_diplochondrodes,F,404.4,34.9,33.7,25,29.8,grass,S,521,6.3,9.9,5.1,8.7,3.9,244,16,1000,9,350920
49,49,49,1.09.2018,16:55:00,Lacerta_diplochondrodes,M,430.9,29.6,33.7,25,28.7,soil,S,620,2.1,4.6,0.9,8.7,5,244,16,1015,9,350935
50,50,50,1.09.2018,17:05:00,Lacerta_diplochondrodes,M,350.1,33.2,31.6,25,28.1,grass,S,672,2.7,8.2,5.1,6.6,3.5,244,17,1025,9,350945
51,51,51,10.06.2018,09:50:00,Parvilacerta_parva,F,108,32.8,32.2,23,30.5,grass,SE,668,1,9.8,2.3,9.2,1.7,161,9,590,6,230990
52,52,52,10.06.2018,09:59:00,Parvilacerta_parva,M,133.1,33.5,32.7,23,32.3,soil,SE,752,0,10.5,1.2,9.7,0.4,161,9,599,6,230999
53,53,53,10.06.2018,10:03:00,Parvilacerta_parva,M,137,36.1,35,23,31.2,grass,SE,724,2.5,13.1,4.9,12,3.8,161,10,603,6,231003
54,54,54,10.06.2018,10:06:00,Parvilacerta_parva,F,87.5,34.4,34.9,23,31.2,soil,SE,668,0.9,11.4,3.2,11.9,3.7,161,10,606,6,231006
55,55,55,10.06.2018,10:10:00,Parvilacerta_parva,M,116.6,32.7,35.1,23,33.2,grass,SE,662,1.9,9.7,-0.5,12.1,1.9,161,10,610,6,231010
56,56,56,10.06.2018,10:18:00,Parvilacerta_parva,M,121.3,34.1,37.4,23,31.6,soil,SE,703,2.8,11.1,2.5,14.4,5.8,161,10,618,6,231018
57,57,57,10.06.2018,10:21:00,Parvilacerta_parva,F,132.3,32.8,32.3,23,31.8,soil,SE,796,0.1,9.8,1,9.3,0.5,161,10,621,6,231021
58,58,58,10.06.2018,10:22:00,Parvilacerta_parva,M,120.3,35.8,37.9,23,34,grass,SE,796,0.1,12.8,1.8,14.9,3.9,161,10,622,6,231022
59,59,59,10.06.2018,10:26:00,Parvilacerta_parva,M,136.9,33.2,35.2,23,32.4,soil,SE,771,0.8,10.2,0.8,12.2,2.8,161,10,626,6,231026
60,60,60,10.06.2018,10:32:00,Parvilacerta_parva,M,122.7,32.2,39.2,23,32.8,soil,SE,745,0.6,9.2,-0.6,16.2,6.4,161,10,632,6,231032
61,61,61,10.06.2018,10:35:00,Parvilacerta_parva,F,107.7,35.4,35.2,23,31.9,soil,SE,797,0.6,12.4,3.5,12.2,3.3,161,10,635,6,231035
62,62,62,10.06.2018,10:40:00,Parvilacerta_parva,M,130.4,34.3,35.6,23,33.3,rock,SE,775,0.3,11.3,1,12.6,2.3,161,10,640,6,231040
63,63,63,10.06.2018,10:43:00,Parvilacerta_parva,F,132.1,35.3,35.6,23,34.3,soil,SE,775,0.3,12.3,1,12.6,1.3,161,10,643,6,231043
64,64,64,10.06.2018,10:47:00,Parvilacerta_parva,F,130.4,30.8,34.5,23,33.7,soil,SE,730,0.2,7.8,-2.9,11.5,0.8,161,10,647,6,231047
65,65,65,10.06.2018,15:06:00,Lacerta_diplochondrodes,M,321.4,34.1,38.3,26,29,grass,E,945,1.8,8.1,5.1,12.3,9.3,161,15,906,6,231306
66,66,66,10.06.2018,15:33:00,Lacerta_diplochondrodes,J,98.6,30,35.5,26,29.8,grass,E,882,3.2,4,0.2,9.5,5.7,161,15,933,6,231333
67,67,67,10.06.2018,15:53:00,Lacerta_diplochondrodes,F,305.5,32.8,34.8,26,29.6,soil,E,931,3.2,6.8,3.2,8.8,5.2,161,15,953,6,231353
68,68,68,10.06.2018,16:16:00,Lacerta_diplochondrodes,F,283.4,31,31.5,27,23.8,grass,E,229,1.5,4,7.2,4.5,7.7,161,16,976,6,231376
69,69,69,10.06.2018,16:34:00,Lacerta_diplochondrodes,F,343.8,31.5,34.2,27,27.1,soil,S,741,1.8,4.5,4.4,7.2,7.1,161,16,994,6,231394
70,70,70,10.06.2018,16:51:00,Lacerta_diplochondrodes,M,333.5,31.6,35.5,26,27.8,soil,S,753,2.1,5.6,3.8,9.5,7.7,161,16,1011,6,231411
71,71,71,10.06.2018,17:17:00,Lacerta_diplochondrodes,F,401.5,31.6,35.7,26,30.1,grass,S,801,2.6,5.6,1.5,9.7,5.6,161,17,1037,6,231437
72,72,72,10.06.2018,17:35:00,Lacerta_diplochondrodes,M,284,31.4,33.1,26,27.8,grass,S,703,3.6,5.4,3.6,7.1,5.3,161,17,1055,6,231455
73,73,73,10.06.2018,17:48:00,Lacerta_diplochondrodes,F,312.8,32,36.5,26,30.3,soil,S,737,1.7,6,1.7,10.5,6.2,161,17,1068,6,231468
74,74,74,10.06.2018,18:13:00,Lacerta_diplochondrodes,M,377,33.2,33,26,26.1,grass,S,803,1.4,7.2,7.1,7,6.9,161,18,1093,6,231493
75,75,75,10.08.2018,10:06:00,Parvilacerta_parva,M,119.9,31.2,20,25,28.3,soil,S,597,5.3,6.2,2.9,-5,-8.3,222,10,606,8,318846
76,76,76,10.08.2018,10:11:00,Parvilacerta_parva,F,117.2,33.9,21.6,25,31.3,soil,S,628,3.3,8.9,2.6,-3.4,-9.7,222,10,611,8,318851
77,77,77,10.08.2018,10:16:00,Parvilacerta_parva,F,104.6,33.2,19.2,25,26.6,soil,S,736,5.5,8.2,6.6,-5.8,-7.4,222,10,616,8,318856
78,78,78,10.08.2018,10:19:00,Parvilacerta_parva,M,151.6,34.7,25,25,29,grass,SE,701,7.3,9.7,5.7,0,-4,222,10,619,8,318859
79,79,79,10.08.2018,10:24:00,Parvilacerta_parva,M,143.6,34,27.1,25,26.2,soil,SE,808,3.7,9,7.8,2.1,0.9,222,10,624,8,318864
80,80,80,10.08.2018,10:32:00,Parvilacerta_parva,F,120.9,33.4,26.3,25,33.2,soil,SE,692,5,8.4,0.2,1.3,-6.9,222,10,632,8,318872
81,81,81,10.08.2018,10:39:00,Parvilacerta_parva,J,112.9,35.5,28.2,25,29.4,soil,SE,914,3.5,10.5,6.1,3.2,-1.2,222,10,639,8,318879
82,82,82,10.08.2018,10:46:00,Parvilacerta_parva,M,135.3,31.9,28.2,25,35.2,soil,SE,761,4.7,6.9,-3.3,3.2,-7,222,10,646,8,318886
83,83,83,10.08.2018,10:53:00,Parvilacerta_parva,F,89.8,38.5,29.6,26,30.4,soil,SE,795,4.3,12.5,8.1,3.6,-0.8,222,10,653,8,318893
84,84,84,10.08.2018,11:00:00,Parvilacerta_parva,F,122.8,36,21.6,26,31.6,soil,SE,636,6.8,10,4.4,-4.4,-10,222,11,660,8,318900
85,85,85,10.08.2018,11:05:00,Parvilacerta_parva,M,99.2,31.9,26,26,31.7,soil,SE,678,4.3,5.9,0.2,0,-5.7,222,11,665,8,318905
86,86,86,10.08.2018,11:11:00,Parvilacerta_parva,F,147.6,41.3,28.1,26,26.1,soil,SE,660,1.8,15.3,15.2,2.1,2,222,11,671,8,318911
87,87,87,10.08.2018,11:17:00,Parvilacerta_parva,F,64.2,33.1,27.9,26,31.3,soil,SE,687,1.9,7.1,1.8,1.9,-3.4,222,11,677,8,318917
88,88,88,10.08.2018,11:23:00,Parvilacerta_parva,F,85.9,33.7,24.7,26,29.4,soil,SE,790,4.9,7.7,4.3,-1.3,-4.7,222,11,683,8,318923
89,89,89,10.08.2018,11:29:00,Parvilacerta_parva,M,144.8,38.2,23.9,26,29.8,soil,SE,716,2.5,12.2,8.4,-2.1,-5.9,222,11,689,8,318929
90,90,90,10.08.2018,15:19:00,Lacerta_diplochondrodes,M,307.7,34.7,36.3,28,32.6,soil,SW,670,2.9,6.7,2.1,8.3,3.7,222,15,919,8,319159
91,91,91,10.08.2018,15:33:00,Lacerta_diplochondrodes,M,313,31.7,31.2,28,27.5,soil,SE,693,3.5,3.7,4.2,3.2,3.7,222,15,933,8,319173
92,92,92,10.08.2018,15:47:00,Lacerta_diplochondrodes,F,323.8,30,28.5,29,27.3,grass,SE,888,9.9,1,2.7,-0.5,1.2,222,15,947,8,319187
93,93,93,10.08.2018,16:04:00,Lacerta_diplochondrodes,M,313.8,28.8,34.5,29,35.2,grass,SE,812,4.4,-0.2,-6.4,5.5,-0.7,222,16,964,8,319204
94,94,94,10.08.2018,16:38:00,Lacerta_diplochondrodes,M,353.3,34.4,34.2,29,36.7,soil,SW,727,3.8,5.4,-2.3,5.2,-2.5,222,16,998,8,319238
95,95,95,10.08.2018,17:14:00,Lacerta_diplochondrodes,F,338.5,35.9,29.8,27,26.8,grass,S,546,3.9,8.9,9.1,2.8,3,222,17,1034,8,319274
96,96,96,10.08.2018,17:33:00,Lacerta_diplochondrodes,F,329.6,34.7,33.8,27,27.9,grass,S,684,5.2,7.7,6.8,6.8,5.9,222,17,1053,8,319293
97,97,97,10.08.2018,17:46:00,Lacerta_diplochondrodes,F,326.4,33.1,29.9,27,31.2,soil,S,736,2.3,6.1,1.9,2.9,-1.3,222,17,1066,8,319306
98,98,98,10.08.2018,18:09:00,Lacerta_diplochondrodes,M,273.4,32.1,28.8,27,26.7,soil,S,681,6.1,5.1,5.4,1.8,2.1,222,18,1089,8,319329
99,99,99,10.08.2018,18:22:00,Lacerta_diplochondrodes,F,373.4,34.1,33.3,27,31.8,grass,S,818,1,7.1,2.3,6.3,1.5,222,18,1102,8,319342
100,100,100,11.06.2018,07:58:00,Lacerta_diplochondrodes,F,312.6,32.9,32.5,19,27,soil,S,730,1.9,13.9,5.9,13.5,5.5,162,7,478,6,232318
101,101,101,11.06.2018,08:19:00,Lacerta_diplochondrodes,M,313.1,32.6,31.6,19,33.2,soil,S,797,2.2,13.6,-0.6,12.6,-1.6,162,8,499,6,232339
102,102,102,11.06.2018,08:36:00,Lacerta_diplochondrodes,F,337.4,32.5,31.9,20,31.8,soil,E,605,1.3,12.5,0.7,11.9,0.1,162,8,516,6,232356
103,103,103,11.06.2018,08:57:00,Lacerta_diplochondrodes,M,328.8,32.6,31.6,20,27.5,grass,S,730,1.7,12.6,5.1,11.6,4.1,162,8,537,6,232377
104,104,104,11.06.2018,09:15:00,Lacerta_diplochondrodes,F,340.4,32.7,32,20,33.3,grass,S,776,1.5,12.7,-0.6,12,-1.3,162,9,555,6,232395
105,105,105,11.06.2018,09:34:00,Lacerta_diplochondrodes,M,299.8,32.6,32.2,21,30.5,grass,S,733,1.1,11.6,2.1,11.2,1.7,162,9,574,6,232414
106,106,106,11.06.2018,09:53:00,Lacerta_diplochondrodes,F,305.8,32.5,30.5,21,29.9,grass,S,739,1.5,11.5,2.6,9.5,0.6,162,9,593,6,232433
107,107,107,11.06.2018,10:16:00,Lacerta_diplochondrodes,F,325.2,32.7,32,22,31.8,grass,S,851,2.2,10.7,0.9,10,0.2,162,10,616,6,232456
108,108,108,11.06.2018,10:38:00,Lacerta_diplochondrodes,M,320.5,32.5,32.1,22,32.9,soil,S,828,1.6,10.5,-0.4,10.1,-0.8,162,10,638,6,232478
109,109,109,11.06.2018,10:49:00,Lacerta_diplochondrodes,F,356.1,32.4,33,23,26.3,soil,S,640,2,9.4,6.1,10,6.7,162,10,649,6,232489
110,110,110,11.06.2018,14:58:00,Parvilacerta_parva,F,111,32.4,32.8,25,35.5,soil,W,721,4.5,7.4,-3.1,7.8,-2.7,162,14,898,6,232738
111,111,111,11.06.2018,15:03:00,Parvilacerta_parva,M,100.3,34.6,35.8,25,33.8,soil,W,794,5.9,9.6,0.8,10.8,2,162,15,903,6,232743
112,112,112,11.06.2018,15:07:00,Parvilacerta_parva,M,138.8,33.9,37.8,25,34.5,soil,W,771,2.7,8.9,-0.6,12.8,3.3,162,15,907,6,232747
113,113,113,11.06.2018,15:11:00,Parvilacerta_parva,F,137.7,38.2,35.6,25,37.6,soil,W,651,2.8,13.2,0.6,10.6,-2,162,15,911,6,232751
114,114,114,11.06.2018,15:14:00,Parvilacerta_parva,M,144.6,36.3,35.6,25,35,soil,W,710,2.4,11.3,1.3,10.6,0.6,162,15,914,6,232754
